personId,firstName,lastName,birthdate,lastAttended,country,height,bodyWeight,guard,forward,center,draftYear,draftRound,draftNumber
137,Vernon,Maxwell,1965-09-12,Florida,USA,76.0,190.0,True,False,False,1988.0,2.0,47.0
77489,Don,May,1946-01-03,Dayton,USA,76.0,200.0,False,True,False,1968.0,3.0,30.0
77490,Scott,May,1954-03-19,Indiana,USA,78.0,215.0,False,True,False,1976.0,1.0,2.0
101118,Sean,May,1984-04-04,North Carolina,USA,81.0,266.0,False,True,True,2005.0,1.0,13.0
195,Lee,Mayberry,1970-06-12,Arkansas,USA,73.0,195.0,False,False,False,1992.0,1.0,23.0
1629612,Luke,Maye,"","","","","","","","","","",""
196294554,Lat,Mayen,"","","","","","","","","","",""
1630571,Matthew,Mayer,1999-09-23,Illinois,USA,"",1630571.0,False,False,False,-22.0,-22.0,-22.0
77492,Clyde,Mayes,1953-03-17,Furman,USA,80.0,225.0,False,True,False,1975.0,2.0,22.0
77493,Tharon,Mayes,1968-09-09,Florida State,USA,75.0,77493.0,True,False,False,-22.0,-22.0,-22.0
77495,Bill,Mayfield,1957-10-17,Iowa,USA,79.0,205.0,False,True,False,-1.0,-1.0,-1.0
77494,Ken,Mayfield,1948-05-11,Tuskegee,USA,74.0,77494.0,True,False,False,1971.0,3.0,50.0
201953,Eric,Maynor,1987-06-11,Virginia Commonwealth,USA,75.0,175.0,True,False,False,2009.0,1.0,20.0
201564,O.J.,Mayo,1987-11-05,Southern California,USA,77.0,210.0,True,False,False,2008.0,1.0,3.0
201651,James,Mays,"","","","","","","","","","",""
1630219,Skylar,Mays,"","","","","","","","","","",""
77496,Travis,Mays,1968-06-19,Texas-Austin,USA,74.0,190.0,True,False,False,1990.0,1.0,14.0
77497,Matt,Mazza,1923-09-23,Michigan State,USA,75.0,210.0,False,True,False,-1.0,-1.0,-1.0
201601,Luc,Mbah a Moute,1986-09-09,UCLA,Cameroon,80.0,230.0,False,True,False,2008.0,2.0,37.0
1643016,Bez,Mbeng,"","","","","","","","","","",""
2788,DJ,Mbenga,1980-12-30,Spirou Charleroi,Belgium,84.0,255.0,False,False,True,-1.0,-1.0,-1.0
77498,Bob,McAdoo,1951-09-25,North Carolina,USA,81.0,210.0,False,False,True,1972.0,1.0,2.0
203949,James Michael,McAdoo,1993-01-04,North Carolina,USA,81.0,230.0,False,True,False,-1.0,-1.0,-1.0
77499,Ken,McBride,1905-04-14,Maryland-Eastern Shore,USA,75.0,190.0,False,True,False,1952.0,"",""
1630540,Miles,McBride,"","","","","",True,False,False,"","",""
1642272,Jared,McCain,2004-02-20,Duke,USA,75.0,1642272.0,True,False,False,2024.0,1.0,16.0
1627322,Bo,McCalebb,"","","","","","","","","","",""
1962936526,Bo,McCalebb,"","","","","","","","","","",""
42531,Bo,McCalebb,"","","","","","","","","","",""
1628769,Tahjere,McCall,1994-08-17,Tennessee State,USA,77.0,1628769.0,False,False,False,-22.0,-22.0,-22.0
196294549,Tahjere,McCall,"","","","","",True,False,False,"","",""
203492,Ray,McCallum,1991-06-12,Detroit,USA,75.0,190.0,True,False,False,2013.0,2.0,36.0
737,Bob,McCann,1964-04-22,Morehead State,USA,78.0,244.0,False,True,False,1987.0,2.0,32.0
77500,Brendan,McCann,1935-07-05,St. Bonaventure,USA,74.0,178.0,True,False,False,1957.0,1.0,5.0
77502,Mel,McCants,1967-08-19,Purdue,USA,80.0,240.0,False,True,False,-1.0,-1.0,-1.0
101119,Rashad,McCants,1984-09-25,North Carolina,USA,76.0,215.0,True,False,False,2005.0,1.0,14.0
77503,Mike,McCarron,1922-03-02,Seton Hall,USA,71.0,180.0,True,False,False,-1.0,-1.0,-1.0
196294106,Mitch,McCarron,"","","","","",False,False,False,"","",""
196295060,Mitch,McCarron,"","","","","","","","","","",""
64022,Mitch,McCarron,"","","","","","","","","","",""
77504,Andre,McCarter,1953-08-25,UCLA,USA,75.0,190.0,True,False,False,1976.0,6.0,89.0
77505,Willie,McCarter,1946-07-26,Drake,USA,75.0,175.0,True,False,False,1969.0,1.0,12.0
77506,Johnny,McCarthy,1934-04-25,Canisius,USA,73.0,77506.0,True,False,False,-22.0,-22.0,-22.0
77507,Howie,McCarty,1905-04-02,Wayne State,USA,"","","","","",-1.0,-1.0,-1.0
1820,Kelly,McCarty,1975-08-24,Southern Mississippi,USA,79.0,200.0,True,True,False,-1.0,-1.0,-1.0
962,Walter,McCarty,1974-02-01,Kentucky,USA,82.0,245.0,False,True,False,1996.0,1.0,19.0
1043,Amal,McCaskill,1973-10-28,Marquette,USA,83.0,235.0,False,False,True,1996.0,2.0,49.0
1627775,Patrick,McCaw,1995-10-25,UNLV,USA,79.0,181.0,True,False,False,2016.0,2.0,38.0
77509,Dwayne,McClain,1963-02-07,Villanova,USA,78.0,185.0,True,False,False,1985.0,2.0,27.0
77510,"Ted, Hound Dog",McClain,1947-08-30,Tennessee State,USA,73.0,180.0,True,False,False,1971.0,2.0,22.0
2082,Dan,McClintock,1977-04-19,Northern Arizona,USA,84.0,270.0,False,False,True,2000.0,2.0,53.0
77512,Jack,McCloskey,1925-09-19,Pennsylvania,USA,74.0,190.0,True,False,False,-1.0,-1.0,-1.0
45,George,McCloud,1967-05-27,Florida State,USA,80.0,230.0,False,True,False,1989.0,1.0,7.0
1630644,Mac,McClung,1999-01-06,Texas Tech,USA,74.0,1630644.0,True,False,False,-22.0,-22.0,-22.0
203468,CJ,McCollum,"","","","","",False,False,False,"","",""
77513,John,McConathy,1930-04-09,Northwestern State,USA,77.0,195.0,False,True,False,1951.0,1.0,5.0
1641799,Caleb,McConnell,1999-06-08,Rutgers,USA,"",1641799.0,False,False,False,-22.0,-22.0,-22.0
203566,Mickey,McConnell,"","","","","","","","","","",""
77514,Paul,McConnell,1928-07-01,Marshall,USA,70.0,77514.0,False,False,False,-22.0,-22.0,-22.0
204456,T.J.,McConnell,"","","","","",True,False,False,"","",""
77515,Keith,McCord,1957-06-22,Alabama-Birmingham,USA,79.0,77515.0,True,False,False,1979.0,1.0,198.0
77516,Tim,McCormick,1962-03-10,Michigan,USA,83.0,240.0,False,False,True,1984.0,1.0,12.0
1629000,Brandon,McCoy,"","","","","","","","","","",""
1631322,Javante,McCoy,1998-01-24,Boston University,USA,"",1631322.0,False,False,False,-22.0,-22.0,-22.0
1741,Jelani,McCoy,1977-12-06,UCLA,USA,82.0,245.0,False,True,True,1998.0,2.0,33.0
77517,Paul,McCracken,1950-09-11,California State-Northridge,USA,76.0,180.0,True,False,False,-1.0,-1.0,-1.0
200840,Chris,McCray,1984-05-27,Maryland,USA,77.0,192.0,True,False,False,-1.0,-1.0,-1.0
1622,Rodney,McCray,1961-08-29,Louisville,USA,80.0,1622.0,False,True,False,1983.0,1.0,3.0
77518,Scooter,McCray,1960-02-08,Louisville,USA,81.0,215.0,False,True,False,1983.0,2.0,36.0
1628571,Erik,McCree,1993-12-20,Louisiana Tech,USA,80.0,225.0,False,True,False,-1.0,-1.0,-1.0
1641755,Kevin,McCullar Jr.,2001-03-15,Kansas,USA,78.0,1641755.0,True,False,False,2024.0,2.0,56.0
1626191,Chris,McCullough,1995-02-05,Syracuse,USA,81.0,215.0,False,True,False,2015.0,1.0,29.0
77520,John,McCullough,1956-10-05,Oklahoma,USA,76.0,190.0,True,False,False,1979.0,4.0,85.0
201642,Taj,McCullough,"","","","","","","","","","",""
723,Clint,McDaniel,1972-02-26,Arkansas,USA,76.0,180.0,True,False,False,-1.0,-1.0,-1.0
64028,Sam,McDaniel,"","","","","","","","","","",""
1365,Xavier,McDaniel,1963-06-04,Wichita State,USA,79.0,205.0,False,True,False,1985.0,1.0,4.0
1630183,Jaden,McDaniels,"","","","","",False,False,False,"","",""
1629667,Jalen,McDaniels,1998-01-31,San Die State,USA,81.0,205.0,False,True,True,2019.0,2.0,52.0
77523,Jim,McDaniels,1948-04-02,Western Kentucky,USA,83.0,228.0,False,False,True,1971.0,2.0,23.0
203909,KJ,McDaniels,1993-02-09,Clemson,USA,78.0,205.0,True,True,False,2014.0,2.0,32.0
203926,Doug,McDermott,"","","","","","","","","","",""
1630253,Sean,McDermott,1996-11-03,Butler,USA,78.0,195.0,False,True,False,-1.0,-1.0,-1.0
77524,Ben,McDonald,1962-07-20,California-Irvine,USA,80.0,210.0,False,True,False,1984.0,3.0,50.0
77525,Glenn,McDonald,1952-03-18,Long Beach State,USA,78.0,190.0,False,True,False,1974.0,1.0,17.0
1075,Michael,McDonald,1969-02-13,New Orleans,USA,82.0,232.0,False,False,True,1995.0,2.0,55.0
77527,Hank,McDowell,1959-11-13,Memphis,USA,81.0,215.0,False,True,False,1981.0,5.0,102.0
196294571,Will,McDowell-White,"","","","","",True,False,False,"","",""
686,Antonio,McDyess,1974-09-07,Alabama,USA,81.0,245.0,False,True,True,1995.0,1.0,2.0
77528,Jim,McElroy,1953-10-04,Central Michigan,USA,75.0,190.0,True,False,False,1975.0,3.0,38.0
200862,Scooter,McFadgon,"","","","","","","","","","",""
200829,Ivan,McFarlin,1982-04-26,Oklahoma State,USA,79.0,229.0,False,True,False,-1.0,-1.0,-1.0
77529,Mel,McGaha,1926-09-26,Arkansas,USA,73.0,77529.0,True,False,False,-22.0,-22.0,-22.0
203956,Mitch,McGary,1992-06-06,Michigan,USA,82.0,255.0,False,True,False,2014.0,1.0,21.0
201580,JaVale,McGee,1988-01-19,Nevada,USA,84.0,201580.0,False,True,True,2008.0,1.0,18.0
77530,Mike,McGee,1959-07-29,Michigan,USA,77.0,190.0,False,True,False,1981.0,1.0,19.0
77531,Bill,McGill,1939-09-16,Utah,USA,81.0,225.0,False,False,True,1962.0,1.0,1.0
77532,George,McGinnis,1950-08-12,Indiana,USA,80.0,235.0,False,True,False,1973.0,2.0,22.0
77533,Jon,McGlocklin,1943-06-10,Indiana,USA,77.0,77533.0,True,False,False,1965.0,3.0,24.0
1642440,Gabe,McGlothan,"","","","","","","","","","",""
1631121,Bryce,McGowens,"","","","","","","","","","",""
1503,Tracy,McGrady,1979-05-24,Mount Zion Christian Academy (NC),USA,80.0,1503.0,True,True,False,1997.0,1.0,9.0
77534,Gil,McGregor,1949-06-14,Wake Forest,USA,80.0,240.0,False,True,False,1971.0,6.0,89.0
1630787,Cameron,McGriff,1997-09-30,Oklahoma State,USA,79.0,220.0,False,True,False,-1.0,-1.0,-1.0
203585,Rodney,McGruder,1991-07-29,Kansas State,USA,76.0,205.0,True,False,False,-1.0,-1.0,-1.0
77536,Al,McGuire,1928-09-07,St. John's (NY),USA,74.0,180.0,True,False,False,1951.0,6.0,55.0
77535,Allie,McGuire,1951-07-10,Marquette,USA,75.0,175.0,True,False,False,1973.0,3.0,49.0
77537,Dick,McGuire,1926-01-25,St. John's (NY),USA,72.0,180.0,True,False,False,1949.0,1.0,7.0
201187,Dominic,McGuire,1985-10-20,Fresno State,USA,81.0,235.0,False,True,False,2007.0,2.0,47.0
1450,Kevin,McHale,1957-12-19,Minnesota,USA,82.0,210.0,False,True,False,1980.0,1.0,3.0
29,Jim,McIlvaine,1972-07-30,Marquette,USA,"","",False,False,True,1994.0,2.0,32.0
976,Jeff,McInnis,1974-10-22,North Carolina,USA,76.0,190.0,True,False,False,1996.0,2.0,37.0
77540,Kenny,McIntosh,1949-01-21,Eastern Michigan,USA,79.0,225.0,False,True,False,1971.0,1.0,15.0
77541,Kevin,McKenna,1959-01-08,Creighton,USA,77.0,195.0,False,True,False,1981.0,4.0,88.0
77542,Forrest,McKenzie,1963-02-16,Loyola-Marymount,USA,79.0,200.0,False,True,False,1986.0,3.0,48.0
77543,Stan,McKenzie,1944-10-06,New York University,USA,77.0,195.0,False,True,False,1966.0,11.0,94.0
365,Derrick,McKey,1966-10-10,Alabama,USA,82.0,241.0,False,True,False,1987.0,1.0,9.0
243,Aaron,McKie,1972-10-02,Temple,USA,77.0,209.0,True,False,False,1994.0,1.0,17.0
77547,Billy,McKinney,1955-06-05,Northwestern,USA,72.0,77547.0,False,False,False,1977.0,6.0,115.0
77545,Carlton,McKinney,1964-10-21,Southern Methodist,USA,76.0,190.0,False,True,False,-1.0,-1.0,-1.0
77546,Horace,McKinney,1919-01-01,North Carolina,USA,78.0,185.0,False,True,False,-1.0,-1.0,-1.0
203590,Trey,McKinney-Jones,1990-08-27,Miami,USA,77.0,220.0,True,False,False,-1.0,-1.0,-1.0
1628035,Alfonzo,McKinnie,1992-09-17,Wisconsin-Green Bay,USA,79.0,215.0,False,True,False,-1.0,-1.0,-1.0
1630605,JaQuori,McLaughlin,1998-01-29,California-Santa Barbara,USA,76.0,1630605.0,False,False,False,-22.0,-22.0,-22.0
1629162,Jordan,McLaughlin,"","","","","","","","","","",""
203463,Ben,McLemore,1993-02-11,Kansas,USA,75.0,195.0,True,False,False,2013.0,1.0,7.0
77548,Mccoy,McLemore,1942-04-03,Drake,USA,79.0,230.0,False,True,False,1964.0,3.0,23.0
77549,George,McLeod,1931-01-03,TCU,USA,77.0,77549.0,False,False,False,-22.0,-22.0,-22.0
2693,Keith,McLeod,1979-11-05,Bowling Green,USA,74.0,190.0,True,False,False,-1.0,-1.0,-1.0
1728,Roshown,McLeod,1975-11-17,Duke,USA,"","",False,True,False,1998.0,1.0,20.0
77551,Jack,McMahon,1928-12-03,St. John's (NY),USA,73.0,185.0,True,False,False,1952.0,"",""
203,Nate,McMillan,1964-08-03,North Carolina State,USA,77.0,210.0,True,True,False,1986.0,2.0,30.0
77553,Tom,McMillen,1952-05-26,Maryland,USA,83.0,215.0,False,True,False,1974.0,1.0,9.0
77554,Jim,McMillian,1948-03-11,Columbia,USA,77.0,215.0,False,True,False,1970.0,1.0,13.0
77555,Shellie,McMillon,1936-03-11,Bradley,USA,77.0,205.0,False,True,False,1958.0,6.0,42.0
77556,Mal,McMullan,1927-08-23,Xavier,USA,"",77556.0,False,False,False,-22.0,-22.0,-22.0
77557,Chet,McNabb,1905-04-04,Arizona State,USA,"",77557.0,False,False,False,-22.0,-22.0,-22.0
201019,Gerry,McNamara,"","","","","","","","","","",""
201657,Gerry,McNamara,"","","","","","","","","","",""
77558,Mark,McNamara,1959-06-08,California,USA,83.0,235.0,False,False,True,1982.0,1.0,22.0
77559,Joe,McNamee,1926-09-24,San Francisco,USA,78.0,210.0,False,False,True,1950.0,1.0,9.0
196294567,Alex,McNaught,"","","","","","","","","","",""
196295053,Alex,McNaught,"","","","","","","","","","",""
202077,Jerel,McNeal,1987-06-01,Marquette,USA,75.0,200.0,True,False,False,-1.0,-1.0,-1.0
77560,Chris,McNealy,1961-07-15,San Jose State,USA,79.0,77560.0,False,True,False,1983.0,2.0,38.0
1642862,Liam,McNeeley,"","","","","","","","","","",""
77562,Bob,McNeill,1938-10-22,St. Joseph's (PA),USA,73.0,170.0,True,False,False,1960.0,3.0,19.0
77561,Larry,McNeill,1951-01-31,Marquette,USA,81.0,195.0,False,True,False,1973.0,2.0,25.0
77563,Carl,McNulty,1930-02-14,Purdue,USA,75.0,185.0,True,False,False,1952.0,"",""
2101,Paul,McPherson,1978-07-03,DePaul,USA,76.0,210.0,True,False,False,-1.0,-1.0,-1.0
77565,Cozell,McQueen,1962-01-18,North Carolina State,USA,83.0,77565.0,False,True,False,1985.0,4.0,91.0
203895,Jordan,McRae,1991-03-28,Tennessee,USA,77.0,179.0,True,False,False,2014.0,2.0,58.0
77566,Thales,McReynolds,1943-06-08,Miles,USA,75.0,185.0,True,False,False,1965.0,11.0,82.0
201177,Josh,McRoberts,1987-02-28,Duke,USA,82.0,201177.0,False,False,False,2007.0,2.0,37.0
1629098,Jack,McVeigh,1996-06-27,Nebraska-Lincoln,Australia,80.0,1629098.0,True,True,False,-22.0,-22.0,-22.0
77567,Eric,McWilliams,1950-04-18,Long Beach State,USA,80.0,200.0,False,True,False,1972.0,3.0,37.0
43207,Jamel,Mclean,"","","","","","","","","","",""
77568,George,Mearns,1922-04-18,Rhode Island,USA,75.0,175.0,False,True,False,-1.0,-1.0,-1.0
2098,Slava,Medvedenko,1979-04-04,Kyiv,Ukraine,82.0,253.0,False,True,False,-1.0,-1.0,-1.0
1577,Darnell,Mee,1971-02-11,Western Kentucky,USA,77.0,1577.0,True,False,False,1993.0,2.0,34.0
2697,Antonio,Meeking,"","","","","","","","","","",""
201975,Jodie,Meeks,1987-08-21,Kentucky,USA,76.0,210.0,True,False,False,2009.0,2.0,41.0
1628452,Kennedy,Meeks,"","","","","","","","","","",""
77570,Cliff,Meely,1947-07-10,Colorado,USA,80.0,215.0,False,True,False,1971.0,1.0,7.0
77571,Scott,Meents,1964-01-04,Illinois,USA,82.0,77571.0,False,True,False,1986.0,4.0,74.0
77572,Dick,Mehen,1922-05-20,Tennessee,USA,77.0,195.0,False,True,False,-1.0,-1.0,-1.0
77573,Don,Meineke,1930-10-30,Dayton,USA,79.0,208.0,False,True,False,1952.0,"",""
77574,Carl,Meinhold,1926-03-29,Long Island-Brooklyn,USA,74.0,77574.0,False,False,False,-22.0,-22.0,-22.0
201197,Sammy,Mejia,"","","","","","","","","","",""
1626257,Salah,Mejri,1986-06-15,Real Madrid,Tunisia,86.0,1626257.0,False,False,True,-22.0,-22.0,-22.0
203539,Gal,Mekel,1988-03-04,Wichita State,Israel,75.0,191.0,True,False,False,-1.0,-1.0,-1.0
41621,Gal,Mekel,"","","","","","","","","","",""
77576,Bill,Melchionni,1944-10-19,Villanova,USA,73.0,165.0,True,False,False,1966.0,2.0,19.0
77575,Gary,Melchionni,1951-01-19,Duke,USA,74.0,77575.0,True,False,False,1973.0,2.0,33.0
1629740,Nicolo,Melli,1991-01-26,"",Italy,81.0,236.0,False,True,False,-1.0,-1.0,-1.0
56040,Nicolo,Melli,"","","","","","","","","","",""
6006,Nicolo,Melli,"","","","","","","","","","",""
196294091,Gilad,Melnik,"","","","","","","","","","",""
203097,Fab,Melo,1990-06-20,Syracuse,Brazil,84.0,255.0,False,False,True,2012.0,1.0,22.0
1629001,De'Anthony,Melton,"","","","","",False,False,False,"","",""
77577,Ed,Melvin,1916-02-13,Duquesne,USA,69.0,170.0,False,True,False,-1.0,-1.0,-1.0
2822,Rich,Melzer,"","","","","","","","","","",""
77578,Dean,Meminger,1948-05-13,Marquette,USA,73.0,175.0,True,False,False,1971.0,1.0,16.0
77579,Chuck,Mencel,1933-04-21,Minnesota,USA,72.0,168.0,True,False,False,1955.0,2.0,12.0
77580,John,Mengelt,1949-10-16,Auburn,USA,74.0,195.0,True,False,False,1971.0,2.0,21.0
77581,Ken,Menke,1922-10-02,Illinois,USA,72.0,168.0,True,False,False,-1.0,-1.0,-1.0
196295056,Sam,Mennenga,"","","","","",False,False,False,"","",""
1641877,Nathan,Mensah,1998-04-09,San Diego State,Ghana,81.0,1641877.0,False,False,False,-22.0,-22.0,-22.0
200822,Pops,Mensah-Bonsu,1983-09-07,George Washington,USA,81.0,235.0,False,True,False,-1.0,-1.0,-1.0
1500,Ron,Mercer,1976-05-18,Kentucky,USA,79.0,215.0,True,True,False,1997.0,1.0,6.0
77582,Joe,Meriweather,1953-10-26,Southern Illinois,USA,82.0,215.0,False,False,True,1975.0,1.0,11.0
77583,Porter,Meriwether,1940-03-16,Tennessee State,USA,74.0,180.0,True,False,False,1962.0,3.0,21.0
64012,Liran,Merkado,"","","","","","","","","","",""
1630241,Sam,Merrill,"","","","","",True,False,False,"","",""
77584,Tom,Meschery,1938-10-26,St. Mary's (CA),USA,78.0,215.0,False,True,False,1961.0,1.0,7.0
1629002,Chimezie,Metu,1997-03-22,Southern California,USA,81.0,225.0,False,True,True,2018.0,2.0,49.0
684,Loren,Meyer,1972-12-30,Iowa State,USA,82.0,684.0,False,True,True,1995.0,1.0,24.0
77586,Dave,Meyers,1953-04-21,UCLA,USA,81.0,215.0,False,True,False,1975.0,1.0,2.0
43221,Jerome,Meyinsse,"","","","","",False,False,False,"","",""
52611,Jerome,Meyinsse,"","","","","",False,False,False,"","",""
77587,Stan,Miasek,1924-08-08,No School,USA,77.0,210.0,False,True,False,-1.0,-1.0,-1.0
1962937921,Bryan,Michaels,"","","","","","","","","","",""
77588,Larry,Micheaux,1960-03-24,Houston,USA,81.0,220.0,False,True,False,1983.0,2.0,29.0
203995,Vasilije,Micic,"","","","","",True,False,False,"","",""
8008,Pete,Mickael,"","","","","","","","","","",""
56028,Pete,Mickeal,"","","","","","","","","","",""
1626175,Jordan,Mickey,1994-07-09,Louisiana State,USA,80.0,235.0,False,True,True,2015.0,2.0,33.0
42581,Vladimir,Micov,"","","","","","","","","","",""
203114,Khris,Middleton,"","","","","",True,False,False,"","",""
77589,Zigmund,Mihalik,1916-09-22,Ford City HS (PA),USA,72.0,180.0,True,False,False,-1.0,-1.0,-1.0
2036,Chris,Mihm,1979-07-16,Texas,USA,84.0,2036.0,False,False,True,2000.0,1.0,7.0
1628450,Eric,Mika,1995-01-05,Brigham Young,USA,82.0,1628450.0,False,False,False,-22.0,-22.0,-22.0
77590,Ed,Mikan,1925-10-20,DePaul,USA,80.0,230.0,False,False,True,1948.0,1.0,5.0
600012,George,Mikan,1924-06-18,DePaul,USA,82.0,245.0,False,False,True,-1.0,-1.0,-1.0
77591,Larry,Mikan,1948-04-08,Minnesota,USA,79.0,77591.0,False,True,False,1970.0,4.0,64.0
77593,Vern,Mikkelsen,1928-10-21,Hamline,USA,79.0,230.0,False,True,False,1949.0,"",""
77594,Al,Miksis,1928-02-02,Western Illinois,USA,79.0,210.0,False,False,True,-1.0,-1.0,-1.0
40085,Arturas,Milaknis,"","","","","","","","","","",""
101223,Aaron,Miles,1983-04-13,Kansas,USA,73.0,190.0,True,False,False,-1.0,-1.0,-1.0
101139,CJ,Miles,1987-03-18,No College,USA,78.0,220.0,True,False,False,2005.0,2.0,34.0
2032,Darius,Miles,1981-10-09,East St. Louis HS (IL),USA,81.0,235.0,False,True,False,2000.0,1.0,3.0
77596,Eddie,Miles,1940-07-05,Seattle,USA,76.0,195.0,True,False,False,1963.0,1.0,4.0
1627776,Isaiah,Miles,"","","","","","","","","","",""
1641756,Mike,Miles Jr.,2002-08-24,TCU,USA,"",1641756.0,False,False,False,-22.0,-22.0,-22.0
1527,Marko,Milic,1977-05-05,Union Olimpija,Slovenia,78.0,1527.0,False,False,False,1997.0,2.0,33.0
2545,Darko,Milicic,1985-06-20,Hemoform,Serbia,84.0,275.0,False,False,True,2003.0,1.0,2.0
41012,Branko,Milisavljevic,"","","","","","","","","","",""
77598,Nat,Militzok,1923-05-03,Cornell,USA,75.0,195.0,False,True,False,-1.0,-1.0,-1.0
1889,Andre,Miller,1976-03-19,Utah,USA,75.0,200.0,True,False,False,1999.0,1.0,8.0
292,Anthony,Miller,1971-10-22,Michigan State,USA,81.0,255.0,False,True,False,1994.0,2.0,39.0
77605,Bill,Miller,1924-11-24,North Carolina,USA,75.0,190.0,False,True,False,-1.0,-1.0,-1.0
77603,Bob,Miller,1956-07-09,Cincinnati,USA,82.0,230.0,False,True,False,1978.0,4.0,85.0
1802,Brad,Miller,1976-04-12,Purdue,USA,84.0,261.0,False,True,True,-1.0,-1.0,-1.0
1641706,Brandon,Miller,2002-11-22,Alabama,USA,79.0,1641706.0,False,True,False,2023.0,1.0,2.0
203121,Darius,Miller,1990-03-21,Kentucky,USA,78.0,225.0,False,True,False,2012.0,2.0,46.0
77602,Dick,Miller,1958-04-26,Toledo,USA,78.0,215.0,False,True,False,1980.0,2.0,40.0
77599,Eddie,Miller,1931-06-18,Syracuse,USA,80.0,225.0,False,True,False,1952.0,"",""
1641801,Emanuel,Miller,2000-06-19,TCU,Canada,79.0,1641801.0,False,True,False,-22.0,-22.0,-22.0
77600,Harry,Miller,1923-07-28,North Carolina,USA,76.0,230.0,False,False,True,-1.0,-1.0,-1.0
1630627,Isaiah,Miller,1997-11-09,North Carolina-Greensboro,USA,"","","","","",-1.0,-1.0,-1.0
77601,Jay,Miller,1943-07-19,Notre Dame,USA,77.0,205.0,False,True,False,-1.0,-1.0,-1.0
1641757,Jordan,Miller,"","","","","","","","","","",""
1631159,Leonard,Miller,"","","","","","","","","","",""
1626259,Malcolm,Miller,1993-03-06,Holy Cross,USA,79.0,210.0,True,True,False,-1.0,-1.0,-1.0
2034,Mike,Miller,1980-02-19,Florida,USA,80.0,218.0,True,True,False,2000.0,1.0,5.0
932,Oliver,Miller,1970-04-06,Arkansas,USA,81.0,315.0,False,False,True,1992.0,1.0,22.0
196294550,Patrick,Miller,"","","","","",True,False,False,"","",""
200859,Paul,Miller,"","","","","","","","","","",""
1966938208,Quincy,Miller,"","","","","","","","","","",""
203113,Quincy,Miller,1992-11-18,Baylor,USA,81.0,210.0,False,True,False,2012.0,2.0,38.0
397,Reggie,Miller,1965-08-24,UCLA,USA,79.0,397.0,True,False,False,1987.0,1.0,11.0
77604,Walt,Miller,1915-07-30,Duquesne,USA,74.0,190.0,False,True,False,-1.0,-1.0,-1.0
1629149,Codi,Miller-McIntyre,"","","","","","","","","","",""
168,Chris,Mills,1970-01-25,Arizona,USA,79.0,220.0,False,True,False,1993.0,1.0,22.0
77606,John,Mills,1919-09-07,Western Kentucky,USA,80.0,203.0,False,False,True,-1.0,-1.0,-1.0
201988,Patty,Mills,"","","","","","","","","","",""
371,Terry,Mills,1967-12-21,Michigan,USA,"","",False,True,False,1990.0,1.0,16.0
202407,Elijah,Millsap,1987-08-12,Alabama-Birmingham,USA,79.0,215.0,True,True,False,-1.0,-1.0,-1.0
200794,Paul,Millsap,1985-02-10,Louisiana Tech,USA,79.0,257.0,False,True,False,2006.0,2.0,47.0
41207,Strahinja,Milosevic,"","","","","","","","","","",""
1629003,Shake,Milton,"","","","","",True,False,False,"","",""
2777,Ricky,Minard,"","","","","","","","","","",""
1631303,Justin,Minaya,"","","","","","","","","","",""
64149,Rafael,Mineiro,"","","","","","","","","","",""
114,Harold,Miner,1971-05-05,Southern California,USA,77.0,210.0,True,False,False,1992.0,1.0,12.0
2397,Yao,Ming,1980-09-12,Shanghai,China,90.0,310.0,False,False,True,2002.0,1.0,1.0
1642434,Riley,Minix,2000-09-22,Morehead State,USA,79.0,1642434.0,False,True,False,-22.0,-22.0,-22.0
1626305,Nick,Minnerath,"","","","","","","","","","",""
1962937771,Nick,Minnerath,"","","","","",False,False,False,"","",""
77609,Dirk,Minniefield,1961-01-17,Kentucky,USA,75.0,77609.0,True,False,False,1983.0,2.0,33.0
77610,Dave,Minor,1922-02-23,UCLA,USA,74.0,185.0,True,False,False,-1.0,-1.0,-1.0
65,Greg,Minor,1971-09-08,Louisville,USA,78.0,210.0,True,False,False,1994.0,1.0,25.0
77612,Mark,Minor,1950-05-14,Ohio State,USA,78.0,77612.0,False,True,False,1972.0,1.0,165.0
1631169,Josh,Minott,"","","","","","","","","","",""
1641758,Judah,Mintz,2003-07-10,Syracuse,USA,"",1641758.0,False,False,False,-22.0,-22.0,-22.0
56078,Albert,Miralles,"","","","","","","","","","",""
1962937931,Ruan,Miranda,"","","","","","","","","","",""
202703,Nikola,Mirotic,1991-02-11,Real Madrid,Montenegro,82.0,250.0,False,True,False,2011.0,1.0,23.0
56051,Nikola,Mirotic,"","","","","","","","","","",""
77613,Wat,Misaka,1923-12-21,Utah,USA,67.0,150.0,True,False,False,1947.0,"",""
1954,Jason,Miskiri,1975-08-19,George Mason,USA,74.0,185.0,True,False,False,-1.0,-1.0,-1.0
1642274,Yves,Missi,"","","","","",False,False,False,"","",""
196294591,Nathan,Missia-Dio,"","","","","","","","","","",""
1642349,Ajay,Mitchell,2002-06-25,California-Santa Barbara,Belgium,77.0,1642349.0,True,False,False,2024.0,2.0,38.0
204064,Akil,Mitchell,"","","","","","","","","","",""
1630558,Davion,Mitchell,"","","","","",False,False,False,"","",""
1628378,Donovan,Mitchell,"","","","","",False,False,False,"","",""
